CO_CNES;NO_FANTASIA;NO_BAIRRO;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE
5549884;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO TIPO I;CENTRO;36;2500700;-6.725238355446159;-38.44873666763306
7229380;CERAC;TORRE;81;2507507;-7.12656;-34.87161
7231636;CENTRAL DE REGULACAO E MARCACAO DE EXAMES DE CONDADO;NOVO;81;2504504;-6.9057856587503945;-37.59836912155152
7234880;DIAGNOSTICA E SAUDE;CENTRO;36;2506004;-7.016298112663148;-35.85616707801819
7239971;UBS LEOPOLDINA CARTAXO MOREIRA;ZONA RURAL;2;2502201;-6.862199760896092;-38.65968704223633
7238320;LABORATORIO PRONTO ANALISE;CENTRO;39;2503209;-6.98111949056361;-34.83395576477051
7225946;CLINICA SANTA TEREZINHA;CRISTO REI;36;2503704;-6.891065747131394;-38.55171203613281
7239742;CONSULTORIO ODONTOLOGICO DR KAUE TAVARES MENEZES;MANGABEIRA III;22;2507507;-7.1773154;-34.8401902
7241860;POLICLINICA MUNICIPAL DE ITATUBA;CENTRO;4;2507200;-7.377937708336024;-35.629305839538574
7240856;CONSULTORIO ODONTOLOGICO DR CHRISTIAN FEITOSA HIRATA;MANGABEIRA III;22;2507507;-7.1773154;-34.8401902
7241585;LABORE LABORATORIO DE ANALISES CLINICAS;CENTRO;39;2508901;-6.8357112;-35.125999699999966
7238916;HOSPITAL MUNICIPAL NOSSA SENHORA DO LIVRAMENTO;PAU SANTO;5;2517001;-7.696340753572686;-35.66361665725708
7221266;INTENSIFISIO;TAMBAU;36;2507507;-7.1160198;-34.8305904
7221274;CENTRO PARAIBANO DE QUIROPRAXIA;DOS ESTADOS;36;2507507;-7.117212;-34.859361
7225954;CONSULTORIO DE FISIOTERAPIA RAQUEL PATRICIA FREIRE BRAGA;DOS ESTADOS;22;2507507;-7.1195566;-34.8494517
7228414;CONSULTORIO ODONTOLOGICO ALEXSANDRA FLAVIA N DE A LONGO;MIRAMAR;22;2507507;-7.1194759;-34.8370478
7271751;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO;CENTRO;36;2516706;-7.222298;-37.256946
7257651;UNIDADE BASICA SAUDE DA FAMILIA IV RURAL;ZONA RURAL;2;2503308;-6.959977500072478;-38.72045785188675
7236042;CENTRO DE ESPECIALIDADES EM REABILITACAO DE CAJAZEIRAS CER;JARDIM ADALGISA;36;2503704;-6.887636005944363;-38.549185395240784
7249071;HOSPITAL DA VISAO DE CAMPINA GRANDE;CENTRO;7;2504009;-7.224897;-35.882517
2603721;CENTRO DE SAUDE DE CONCEICAO;CONCEICAO;1;2504405;-7.569437336251434;-38.508946895599365
7248962;EMULTI;CENTRO;2;2517001;-7.696;-35.664
7247346;CLINICA MEDICA DR DINIZ;CENTRO;36;2504306;-6.353387975714848;-37.746641635894775
7254725;CLINICA MATERNA;NOVO;22;2506301;-6.846482;-35.488581
7246056;SAMU;CENTRO;42;2507101;-6.8258271924000695;-35.24193853139877
7261314;SAMU II ALAGOA GRANDE;CENTRO;42;2500304;-7.04135;-35.62831
7252153;BIOVIDA;CUREMINHA;2;2504801;-7.0199106;-37.9466821
7254210;FARMACIA BASICA ARARA PB;CENTRO;43;2500908;-6.8305866;-35.7613918
7256051;FARMACIA BASICA MUNICIPAL;CENTRO;43;2508703;-7.257843684701175;-37.4273219704628
7263562;LAC LABORATORIO ANTONIO CRISTOVAO;CENTRO;39;2516508;-7.209070081337008;-36.82377934455872
7258828;SAMU 192 USA DE CONCEICAO PB;CENTRO;42;2504405;-7.55486666836501;-38.50478410720825
3204898;ESF XXIV CIGANOS;JARDIM SORRILANDIA I;2;2516201;-6.780505859442481;-38.22639037331494
2315114;CENTRO DE ATENCAO PSICOSOCIAL TOZINHO GADELHA;CENTRO;70;2516201;-6.75804269295173;-38.22547455817948
5683203;PROCARDIO;CENTRO;22;2503704;-6.886272623676388;-38.55705499649048
5238722;UNIDADE ODONTOLOGICA;CENTRO;22;2504009;-7.219592;-35.887341
5245230;VERA LUCIA CONCEICAO MACHADO BARROS;CENTRO;22;2504009;-7.219801;-35.881034
5687896;LEALMED SERVICOS MEDICOS LTDA;EXPEDICIONARIOS;36;2507507;-7.1213106;-34.8584819
5200776;CLINICA DR ALDENIZIO;CENTRO;22;2504306;-6.348653607476623;-37.74754285812378
5237068;CESPRODONTO CENTRO DE ESTETICA E PROTESE ODONTOLOGICA;CENTRO;22;2510808;-7.0249198;-37.2757895
5222982;CONSULTORIO ODONTOLOGICO MAURILO LEITE RANGEL;DOS ESTADOS;22;2507507;-6.828572941259114;-35.76015204191208
5243270;ORTHOCENTER;EXPEDICIONARIOS;22;2507507;-7.1214641;-34.8681441
7372663;EMULTI ESTRATEGICA DE CAMALAU;CENTRO;2;2503902;-7.891927506209174;-36.82978749275208
7375387;CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE CAMALAU;CENTRO;36;2503902;-7.888973128129985;-36.8231463432312
7374178;SERVICO DE ATENDIMENTO MOVEL DE URGENCIA;CENTRO;42;2505600;-7.427113089421605;-38.262999057769775
7372566;EMULTI ESTRATEGICO JERICO;ALTO DO CRUZEIRO;1;2507408;-6.5502099;-37.7995985
7377665;CONSULTORIO DE PSICOLOGIA PATRICIA CARLA COSTA BARBOSA;CENTRO;22;2507507;-7.120226389461101;-34.88455295562744
7374097;UBS ANTONIO CARLOS DE MORAIS;ZONA RURAL;2;2507705;-7.041603566670583;-36.53082311153412
7375298;EMULTI JUNCO DO SERIDO;CENTRO;71;2507804;-6.99667252755898;-36.71349763870239
7375441;EMULTI EQUIPE MULTIPROFISSIONAIS I;CENTRO;2;2508703;-7.257864970446718;-37.42747753858566
7376502;EQUIPE MULTIPROFISSIONAL ESTRATEGICO;CENTRO;2;2510709;-7.137052238294852;-37.04571068286896
7377487;FARMACIA BASICA;CENTRO;43;2514206;-6.941965721652817;-38.16280514001846
7379501;CENUTRES;MANAIRA;36;2507507;-7.1000654;-34.8366651
7380488;DIA DIAGNOSTICO POR IMAGEM;CABO BRANCO;39;2507507;-7.1193259;-34.825642
7633424;CENTRO DE ATENCAO PSICOSSOCIAL RISOLENY SILVA DOS SANTOS;CENTRO;70;2500502;-6.95052572903326;-35.54733216762543
7634722;LAPAC;CENTRO;39;2504009;-7.2211215;-35.8857916
7634730;CLINICA ESPECIALIZADA;BELA VISTA;22;2504009;-7.221286;-35.898771
7636253;MONICA LOUREIRO CELINO RODRIGUES;PRATA;22;2504009;-7.221052;-35.897157
7636342;PSF CENTRAL;CENTRO;2;2504405;-7.5692884414038755;-38.50914001464844
7633335;UNIDADE MISTA DE SAUDE DE GURJAO;CENTRO;15;2506509;-7.2470250742638;-36.48887872695923
7633602;POLO ACADEMIA DE SAUDE I;CENTRO;74;2507002;-7.306303391121705;-38.14865112304688
7631030;CENTRO DE ATENCAO PSICOSSOCIAL DE JACARAU;CENTRO;70;2507309;-7.6048296;-35.2241071
7631812;CENTRAL DE ULTRASSONOGRAFIA FILIAL 02;CENTRO;39;2507507;-7.12033285042753;-34.88433837890625
7633416;LIFE LABORATORIO DE ANALISES CLINICAS;MANAIRA;39;2507507;-7.1059141;-34.8351945
7638140;NASF II;CENTRO;71;2508505;-7.376432144554696;-36.94910287857056
7636369;POLO BASE INDIGENA DE MARCACAO;ZONA RURAL;72;2509057;-6.7188;-34.947618
7626096;USF 7 SITIO CABRAL;ZONA RURAL;2;2509404;-7.27269;-35.54583
7636946;POLO DE ACADEMIA DE SAUDE;CENTRO;74;2513968;-6.8156339;-37.9420346
7637268;ACADEMIA DA SAUDE DE CACIMBINHA;DISTRITO;74;2514107;-7.994669282676964;-36.65390968322754
7637330;ACADEMIA DE SAUDE DO CENTRO;CENTRO;74;2514107;-8.079933079540618;-36.847500801086426
7619642;LACEP;CENTRO;39;2514503;-7.119928298623625;-38.49889397621155
7638396;UBSF VI ALTO SAO JOSE DR ANTONIO LUIZ COUTINHO;CENTRO;2;2516102;-7.168605650848753;-36.24492037745785
7638078;LRPD DE BOA VENTURA PB;CENTRO;39;2502102;-7.420793583594993;-38.21763753890991
7508069;ACADEMIA DA SAUDE DE IBIARA PB;CENTRO;74;2506608;-7.5007043;-38.4032491
7497180;FARMACIA MUNICIPAL DE JUAZEIRINHO;CENTRO;43;2507705;-7.068;-36.578
7508735;VIGILANCIA EM SAUDE;CENTRO;50;2512036;-6.403330768246758;-38.49579334259033
7508298;USF XII PETROPOLIS;PETROPOLIS;2;2512101;-6.769667722371223;-37.8013801574707
7506783;VIGILANCIA SANITARIA DE VIEIROPOLIS;CENTRO;50;2517209;-6.548757;-38.275014
7506317;ESF V CENTRO I;CENTRO;2;2508000;-7.539391442822456;-37.81896471977234
7504284;LACLIMAN;CENTRO;39;2509008;-7.7066923;-38.1535051
7492014;11 GERENCIA REGIONAL DE SAUDE;CENTRO;68;2512309;-7.737581001680304;-37.99514293670654
7505248;ESF DR OLIVIO ASSIS BANDEIRA;SAUDADE;2;2512309;-7.735146461047679;-37.99015939235687
7502133;LACRIL LABORATORIO POSTO DE COLETA TACIMA PB;CENTRO;80;2516409;-6.488;-35.637
7502648;ESF VII JOSE MELQUIADES VILAR PRIMEIRO;CENTRO;2;2516508;-7.208846556799214;-36.82640790939331
7512945;POLO DE ACADEMIA DA SAUDE DE AGUIAR;CENTRO;74;2500205;-7.0958568247960745;-38.17107975482941
7511434;VIGILANCIA SANITARIA;POUSADA ALEGRE;84;2502409;-7.31740257011394;-38.51661801338196
7489528;AMIGO DO PEITO DE CAICARA;CENTRO;36;2503605;-6.614307;-35.468294
7510888;UNIDADE BASICA DE SAUDE MUTIRAO II;CRISTAL;2;2503704;-6.8773951;-38.5715724
7511000;UNIDADE BASICA DE SAUDE SAO FRANCISCO I;SAO FRANCISCO;2;2503704;-6.894900211006434;-38.56801986694336
7430175;EMULTI EQUIPE MULTIPROFISSIONAL;CONJUNTO COSTA E SIL;2;2506905;-7.324053431972044;-35.32973527908325
7499051;EMULTI ESTRATEGICA MATO GROSSO;CENTRO;1;2509370;-6.542971803786044;-37.71560311317444
7511760;ACADEMIA DE SAUDE DE PAULISTA I;CENTRO;74;2510907;-6.602493184627606;-37.62992799282074
7509596;LABORATORIO PRO SAUDE;CENTRO;39;2516102;-7.057;-36.363
6507875;USF III LALUNA BEZERRA;IBIARINHA;2;2506608;-7.5070537;-38.408586
6507913;LABORATORIO MUNICIPAL DE PROTESE DE TAPEROA;CENTRO;39;2516508;-7.207;-36.827
2357518;CEDIPA;TRINCHEIRAS;39;2507507;-7.1231137;-34.8859668
3011755;STROPP OFTALMOLOGICA;CENTRO;36;2507507;-7.12023;-34.875975
2605899;LABORATORIO DE ANAL CLINICAS DE QUEIMADAS;CENTRO;39;2512507;-7.3646474;-35.900739
2364123;LABORATORIO DE ANALISES CLINICAS LTDA;CENTRO;39;2506905;-7.32884199107356;-35.33295392990112
2606666;PSF FRANCISCO JUNQUEIRA DOS SANTOS;ZONA RURAL;2;2513901;-6.485975125998212;-37.451051473617554
2315793;HOSPITAL ESCOLA DA FAP;BODOCONGO;5;2504009;-7.206758;-35.909195
7488777;LABORATORIO DE PROTESES DENTARIAS;CENTRO;39;2505006;-6.864734925101462;-36.34966135025024
7493584;MAIS FISIO;CRISTO;36;2507507;-7.1648935;-34.8676678
7493592;CLINICA DE CIRURGIA PLASTICA DR THIAGO LINO;EXPEDICIONARIOS;36;2507507;-7.1230576;-34.8537806
7493606;CONSULTORIO ODONTOLOGICO VICTOR DE OLIVEIRA NOBREGA DE OLIVE;CENTRO;22;2507507;-7.121062107383226;-34.87819343805313
7482094;LABORATORIO PARAIBANO DE ANALISES CLINICAS LAPAC;CENTRO;39;2501005;-6.558;-35.742
7503784;UBSF JOSEFA TAVARES DA COSTA;CENTRO;2;2509503;-7.088052755015908;-35.95904588699341
7501382;ACADEMIA DA SAUDE JEREMIAS GALDINO;VARZEA REDONDA;74;2516300;-7.668674898666163;-36.88638210296631
7502311;ACADEMIA DE SAUDE NORBERTO PRETO;ALTO ALEGRE;74;2516300;-7.667420216902642;-36.87958002090454
7500416;CENTRO DE ESPECIALIDADES ODONTOLOGICA DE UMBUZEIRO;CENTRO;36;2517001;-7.6954476488338335;-35.66406726837158
6206123;CEMAGIO;TORRE;22;2507507;-7.1205204;-34.8709157
6212824;CONSULTORIO DE PSICOLOGIA MARCOS TADEU LACERDA;BAIRRO DOS ESTADOS;22;2507507;-6.828644847176605;-35.760127902030945
6213170;UNDADE BASICA DE SAUDE CENTRO III;CENTRO;2;2501005;-6.531447;-35.73597
6214398;CONSULTORIO ODONTOLOGICO;CENTRO;22;2504009;-7.216456;-35.884672
6218369;SAMIT SERVICOS MEDICOS LTDA;CENTRO;22;2504009;-7.220232;-35.888398
6224148;CONSULTORIO MEDICO SONIA MARIA VIEGAS GABINO;TAMBIA;22;2507507;-7.1148321;-34.8782571
6234801;CIF CENTRO INTEGRADO DE FISIOTERAPIA;TORRE;36;2507507;-7.1220603;-34.8697469
2357666;UBS II JURANDIR ALVES DE ARAUJO;PLANALTO I;2;2509305;-6.59041;-35.05597
3071855;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;DNOCS;70;2502508;-7.4864098737235905;-36.13748788833618
3393259;UBS CLOVIS BEZERRA NANA PORPINO;CLOVIS BEZERRA;2;2506301;-6.867729814802075;-35.48684430552198
3404900;CLINICA CIRURGICA GILSON DO VALE LTDA;TAMBAU;36;2507507;-7.1160198;-34.8305904
3404897;CONSULTORIO MEDICO DR PERICLES JOSE CARVALHO DE OLIVEIRA;CENTRO;22;2507507;-7.1230093;-34.8778915
3412687;PREVENCOR;TAMBAU;22;2507507;-7.1149807;-34.8271539
6425410;SECRETARIA MUNICIPAL DE SAUDE DE MARI;CENTRO;68;2509107;-7.059915;-35.316402
2606836;UBS I DRA REGINA ANGELA FELICIANO LIMEIRA;CENTRO;2;2515971;-7.1445756;-35.238195
2606844;UNIDADE DA SAUDE E FAMILIA C GRANDE II;ZONA RURAL;2;2515971;-7.1445756;-35.238195
2357259;UNIDADE BASICA DE SAUDE ESF II SITIO CHA;ZONA RURAL;2;2516003;-6.769614452192434;-35.65467953681946
2609029;UNIDADE BASICA DE SAUDE ESF XI;CENTRO;2;2516003;-6.759165393003477;-35.663141906261444
2757745;LABORATORIO ANALISES CLINICA;CENTRO;39;2516003;-6.756781494927533;-35.65646588802338
2592754;UNIDADE DE SAUDE DA FAMILIA MATA REDONDA I;ZONA RURAL;2;2500601;-7.353225;-34.946377
2612542;UNIDADE DE SAUDE DA FAMILIA SALGADINHO;OITEIRO;2;2500601;-7.437137;-34.913944
2603705;USF ALDENIR MEIRELES DE ALMEIDA;CENTRO;2;2500700;-6.72519573539364;-38.45311403274536
2606062;USF BANDARRA;DISTRITO;2;2500700;-6.5822485081471385;-38.36623191833496
2606097;USF GRAVATA;DISTRITO;2;2500700;-6.926000825461709;-38.402817249298096
2794098;SIND DOS TRAB RURAIS S J RIO DO PEIXE;CENTRO;22;2500700;-6.729;-38.449
2606119;POLICLINICA MUNICIPAL MARIA ERINEIDE FERREIRA;CENTRO;4;2500775;-6.784242222279848;-38.08422982692719
5328012;CLINICA FONO VIDA;CENTRO;36;2507507;-7.109855;-34.826467
3091864;UBS TANCREDO NEVES I;TANCREDO NEVES;2;2504306;-6.332445530988871;-37.744624614715576
3124851;UNIDADE DE SAUDE DA FAMILIA MATA REDONDA II;ZONA RURAL;2;2500601;-7.346987;-34.944323
3091872;UBS CAIC I;SAO FRANCISCO;2;2504306;-6.346734256600255;-37.75614738464356
3009122;USF TITO SILVA;MIRAMAR;2;2507507;-7.121248413718781;-34.83447074890137
3011836;USF ALTO DO MATEUS VI;ALTO DO MATEUS;2;2507507;-7.1316804;-34.9123085
2322455;CENTRO OFTALMOLOGICO DE SUME PEDRO BARBOSA COELHO;CENTRO;36;2516300;-7.6717052588526915;-36.87613606452942
2611864;HOSPITAL E MATERNIDADE ALICE DE ALMEIDA;CENTRO;5;2516300;-7.671715891657443;-36.87640428543091
6493831;CLINICA DRA REBECA VILA NOVA DE ARAUJO TORRES;TORRE;36;2507507;-7.124186720771579;-34.8621940612793
6495362;CONSULTORIO DE PSICOLOGIA ANTONIA MARIA P COELHO MONTEIRO;DOS ESTADOS;22;2507507;-7.122615;-34.841119
6500358;TOPOS;MIRAMAR;36;2507507;-7.1172561185369245;-34.83610153198242
6525911;ORTHOFACE;ESTADOS;36;2507507;-7.1203628;-34.8429968
6510159;LABORATORIO DE PROTESE DENTARIA DE MARIZOPOLIS;CENTRO;39;2509156;-6.842;-38.347
6457088;UNIDADE BASICA DE SAUDE DE ANAFE;SITIO;2;2501005;-6.557;-35.742
6467008;ILMA MARIA BEZERRA CAVALCANTE;PRATA;22;2504009;-7.218151;-35.891852
6482120;LABORATORIO MUNICIPAL DE ANALISES CLINICAS;CENTRO;39;2514404;-6.848322693405741;-37.32638776302338
6484972;PRONTO ATENDIMENTO DE URGENCIA E EMERGENCIA;CENTRO;2;2515005;-7.250367004299367;-35.20969033241272
6499074;OFTALMOCENTRO;CENTRO;22;2506004;-7.017682414640444;-35.860008001327515
3177602;CONSULTORIO MEDICO DR ALEXANDRE HENRIQUES GOUVEIA DANTAS;ESTADOS;22;2507507;-6.828580930806036;-35.76017081737518
3177637;CONSULTORIO MEDICO DR GERLENA MARIA N R HENRIQUES;ESTADOS;22;2507507;-6.828607562628148;-35.760154724121094
3188485;INTERSER;CENTRO;36;2507507;-7.1235347;-34.8801165
3188566;CONSULTORIO MEDICO DR FATIMA LUCIA LEAL DE ALMEIDA;TORRE;22;2507507;-7.11452004551183;-34.84039306640625
3188590;CLINICA DE GASTROENTEROLOGIA E ENDOSCOPIA DIGESTIVA LTDA;TAMBAUZINHO;36;2507507;-6.530785804198518;-35.74193447828293
3193470;NUCLEO DE OTORRINOLARINGOLOGIA DR MARCUS SODRE;TORRE;36;2507507;-7.1214748;-34.8681433
3201899;CONSULTORIO MEDICO DR MARIA DE FATIMA RODRIGUES MONTENEGRO;CENTRO;22;2507507;-7.115094941586552;-34.86294507980347
6373429;SECRETARIA MUNICIPAL DA SAUDE DE BOA VENTURA;CENTRO;68;2502102;-7.420559526079691;-38.21761608123779
2399407;USF INTEGRADA QUALIDADE DE VIDA;VARJAO;2;2507507;-7.144796924489535;-34.8716139793396
2755793;MICROANALISE;CENTRO;36;2507507;-7.1242786;-34.8762457
2755815;PROMEDICA CLINICA ANAL MEDICA;CENTRO;36;2507507;-7.0968278;-34.8869671
2755947;USF INTEGRADA ROGER;ROGER;2;2507507;-7.1079105;-34.8785215
2755971;USF ALTO DO CEU II;ALTO DO CEU;2;2507507;-7.0950224;-34.8648153
2756005;USF MARIA DE NAZARE;FUNCIONARIOS II;2;2507507;-7.183566285156716;-34.88656997680664
2756021;USF RANGEL I;RANGEL;2;2507507;-7.147394425600456;-34.87579822540283
2363771;UNIDADE BASICA DE SAUDE DA FAMILIA PRET SEVERINA G PEREIR;CENTRO;2;2507903;-7.36939;-35.23808
2608677;UNIDADE BASICA DE SAUDE DA FAMILIA ALDA NANETE DE ARAUJO;CENTRO;2;2507903;-7.37385;-35.23853
2321572;HOSPITAL E MATERNIDADE ISAURA PIRES DO CARMO;CENTRO;5;2508000;-7.53847673862522;-37.81896471977234
2757907;ESF III EVANGELINO COSTA DE MEDEIROS;SITIO;2;2508000;-7.526468407889351;-37.81451225280762
2606380;PSF II CANTINHO;ZONA RURAL;2;2508109;-6.588217016715757;-37.897177934646606
2591588;UNIDADE SAUDE DA FAMILIA SANTA CLARA PSF III;DISTRITO;2;2508208;-6.667889702755545;-35.3790020942688
2608693;UNIDADE SAUDE DA FAMILIA VIDA NOVA PSF I;CENTRO;2;2508208;-6.672535812232692;-35.379087924957275
2608499;POLICLINICA ANTONIO MIRANDA BURITY CENTRO ATEND POS COVID;JARDIM FARIAS;4;2506806;-7.2878715474036335;-35.605552196502686
2608251;VIGILANCIA EM SAUDE;CENTRO;50;2501906;-6.6934787;-35.535001
2606135;ESF 04;MIGUEL BATISTA;2;2502003;-6.187619;-37.5405392
2322064;FARMACIA BASICA ANA CLEIDE EGIDIO;CENTRO;43;2502052;-6.45124310883218;-38.55295658111572
2607670;POLICLINICA ANTONIO PEREIRA DE ALMEIDA;ESPLANADA BOM JESUS;4;2502151;-7.263375283937663;-36.24330371618271
6379605;SECRETARIA MUNICIPAL DE SAUDE DE INGA;JARDIM FARIAS;68;2506806;-7.2877651257789875;-35.60535907745361
2597217;USF I FAGUNDES LINDINAURIA BANDEIRA;FAGUNDES;2;2508604;-6.934652;-34.869059
2343207;UNIDADE MISTA DE NOVA FLORESTA NOSSA SENHORA DAS GRACAS;CENTRO;15;2510105;-6.454196169311697;-36.20416224002838
2592355;ESF I PARTEIRA MARCIONILA AVELINO LEITE;UMBUZEIRO;2;2510402;-7.2278456;-37.7463878
2363429;ESF MABEL DANTAS;CENTRO;2;2510600;-7.6186952;-37.1542774
2604469;UNIDADE DE SAUDE DA FAMILIA JOSE MAURICIO CAJUAZ;BELO HORIZONTE;2;2510808;-7.023986260800414;-37.28070974349976
2605074;UNIDADE DE SAUDE DA FAMILIA NABOR WANDERLEY;VILA CAVALCANTE;2;2510808;-7.013327173754564;-37.267963886260986
2605112;UNIDADE DE SAUDE DA FAMILIA MIN ERNANI SATYRO;VITORIA;2;2510808;-7.012826691141136;-37.26630091667175
2605147;UNIDADE DE SAUDE DA FAMILIA ANTONIO URQUIZA;CENTRO;2;2510808;-6.949676391563498;-37.393115758895874
2605244;UNIDADE DE SAUDE DA FAMILIA ROSINHA XAVIER;LIBERDADE;2;2510808;-7.03041;-37.27881
2364018;HOSPITAL E MATERNIDADE M DO CARMO C M BORGES;CENTRO;15;2511509;-7.26622;-35.25628
2613247;POLICLINICA;CENTRO;36;2511608;-6.868931763890893;-35.61585187911987
6421857;SECRETARIA MUNICIPAL DE SAUDE DE AREIA;CENTRO;68;2501104;-6.96716;-35.70231
3286339;CONSULTORIO ODONTOLOGICO GUILHARDO PEREIRA DE OLIVEIRA;TORRE;22;2507507;-6.828634194448759;-35.760232508182526
3286363;CONSULTORIO ODONTOLOGICO JOAO BATISTA DE FIGUEIREDO;CENTRO;22;2507507;-7.1186935;-34.8841867
3286428;CONSULTORIO ODONTOLOGICO KLEBER FIGUEIRA;CENTRO;22;2507507;-7.1195773;-34.8839847
3287947;CONSULTORIO ODONTOLOGICO CARLOS LINS SAMPAIO;PEDRO GONDIM;22;2507507;-7.10428;-34.8456545
3287998;CONSULTORIO ODONTOLOGICO FATIMA MARIA LEITE DE A SERAFIM;CENTRO;22;2507507;-7.114732970067904;-34.86285924911499
3291642;CONSULTORIO ODONTOLOGICO MAX DE SOUZA BORGES;MIRAMAR;22;2507507;-7.114895324975536;-34.863014817237854
2334550;SECRETARIA MUNICIPAL DE SAUDE DE GUARABIRA;NORDESTE II;68;2506301;-6.853038962016074;-35.478171775308894
3027112;UBS IMACULADA II;JD IMACULADA CONCEIC;2;2501807;-7.133618984946726;-34.92652416229248
3027139;UBS ALTO DA BOA VISTA II;ALTO DA BOA VISTA;2;2501807;-7.1313253;-34.9381055
3027155;UBS MARIO ANDREAZZA II;MARIO ANDRAZZA;2;2501807;-7.1322350305787525;-34.92899179458618
2607247;UBSF PAULO DE SOUZA;CENTRO;2;2509503;-7.088180517113761;-35.95754384994507
2364360;UNIDADE DE SAUDE DA FAMILIA PSF II NOVA FLORESTA;CENTRO;2;2510105;-6.457285;-36.204565
2605368;ESF II DISTRITO DO SOCORRO;ZONA RURAL;2;2510402;-7.228;-37.751
2604442;UNIDADE DE SAUDE DA FAMILIA DA ZONA RURAL;BRASILIA;2;2510808;-7.024;-37.24
2605120;UNIDADE DE SAUDE DA FAMILIA EVARISTO MEDEIROS GUEDES;MUTIRAO;2;2510808;-7.0248;-37.288
2341824;ESF IV PAUTILA MARQUES DE MEDEIROS;ZONA RURAL;2;2510907;-6.660558137675205;-37.554616928100586
2608804;UNIDADE DE VIGILANCIA SANITARIA DE PILAR;CENTRO;50;2511509;-7.266842143810115;-35.258281230926514
3284492;POLICLINICA NOSSA SENHORA DA GUIA SERVICOS E ODONTOLOGICOS;BESSA;4;2507507;-7.0645047;-34.8440472
3286355;CONSULTORIO ODONTOLOGICO ANA MARIA FIGUEIRA DE LUNA;CENTRO;22;2507507;-7.1190733;-34.8866014
3286398;CONSULTORIO ODONTOLOGICO CELEIDA FLAVIA PORTO R TRAVASSOS;ESTADOS;22;2507507;-6.828687458085578;-35.76026201248169
3286444;FONOMED;PEDRO GONDIM;22;2507507;-7.125368425906927;-34.87154424190521
3287971;CONSULTORIO ODONTOLOGICO PERIALVO VITORIO SERAFIM;CENTRO;22;2507507;-7.1177448;-34.88471
3288021;CONSULTORIO ODONTOLOGICO ANDREA MARTINS DANTAS;MANAIRA;22;2507507;-7.0975508;-34.8374616
3006883;UBS ANTONIO CARLOS DOS SANTOS;ZONA RURAL;2;2507705;-7.021039329836378;-36.56132519245148
3027104;UBS RIO DO MEIO II;RIO DO MEIO;2;2501807;-7.1366657;-34.9333042
3027120;UBS IMACULADA III;IMACULADA;2;2501807;-7.13592604748519;-34.92433459355242
3027147;UBS JARDIM AEROPORTO II;JARDIM AEROPORTO;2;2501807;-7.1374514521289;-34.93609428405762
3393763;CONSULTORIO MEDICO DR FRANCISCO ITALO DUARTE KUMAMOTO;TORRE;22;2507507;-7.124442224842758;-34.86185073852539
6395708;SECRETARIA MUNICIPAL DE SAUDE DE VIEIROPOLIS;CENTRO;68;2517209;-6.548753;-38.275113
3967417;UNIDADE BASICA DE SAUDE ESF IX;CENTRO;2;2516003;-6.756834766521311;-35.66456615924835
5605067;UBSF ANTONIO PEDRO DOS SANTOS;ZONA RURAL;2;2515104;-7.082984829902181;-35.83510637283325
4017277;UNIDADE BASICA DE SAUDE DA FAMILIA PSF I;CENTRO;2;2515807;-7.177967179917872;-35.67503213882446
3967468;UNIDADE BASICA DE SAUDE ESF VIII;CENTRO;2;2516003;-6.7573195377549;-35.65514087677002
5979463;CEO CENTRO DE ESPECIALIDADE ODONTOLOGICAS;CENTRO;36;2511509;-7.266533506563673;-35.25879621505737
3968960;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I DR FRANCISCO NOBREGA;CENTRO;70;2509701;-7.891757470633362;-37.12670803070069
3952940;FARMACIA POPULAR DO BRASIL UNIDADE VARJAO;VARJAO;43;2507507;-7.115;-34.863
3957268;CONSULTORIO MEDICO DR SIMONE FERNANDES FURTADO TRAJANO;DOS ESTADOS;22;2507507;-7.1176463;-34.8658016
3967743;CONSULTORIO ODONTOLOGICO JULIO CEZAR NASCIMENTO SOUSA;MANAIRA;22;2507507;-7.0981877;-34.8412033
3978834;CLINICA DE FONOAUDIOLOGIA FERNANDA TAVARES LTDA;MIRAMAR;22;2507507;-7.1147849;-34.8359447
3978915;CONSULTORIO MEDICO DR HERSON ALMEIDA DO REGO;CENTRO;22;2507507;-7.117008595091937;-34.87865746021271
3978974;CONSULTORIO ODONTOLOGICO WALKIRIA RAMALHO DE VASCOCELOS;CENTRO;22;2507507;-7.117069810580013;-34.87862527370453
3978990;CONSULTORIO MEDICO DE GINECOLOGIA DR JOAO FERNANDES;DOS ESTADOS;22;2507507;-6.828410487109436;-35.760111808776855
3980235;CONSULTORIO MEDICO DE PNEUMOLOGIA DR ELIAURIA ROSA MARTINS;EXPEDICIONARIOS;22;2507507;-7.1224883;-34.8561755
2362325;UBS ADALBERTO CESAR;PEDREGAL;2;2504009;-7.221596;-35.908011
2792796;UBS PORTEIRA DE PEDRA;SANTA TEREZINHA;2;2504009;-7.245274;-35.850465
2418746;ESPACO SAUDE;CENTRO;22;2506301;-6.851499;-35.493394
